"","time","Ta_min (Deg C)","Ta_max (Deg C)","Ta_mean (Deg C)","Ta_daytime_mean (Deg C)","Ta_nighttime_mean(Deg C)","P_F","SW_IN_POT","SW_IN_F","SW_IN_F_QC","CLOUD","VPD_F","SWC_F_MDS_1","H_F_MDS","H_CORR","LE_F_MDS","
              LE_CORR","EF","NEE_VUT_REF","NEE_VUT_REF_QC","NEE_VUT_25","NEE_VUT_50","NEE_VUT_75","RECO_NT_VUT_REF","RECO_NT_VUT_25","RECO_NT_VUT_50","RECO_NT_VUT_75","GPP_NT_VUT_REF","GPP_NT_VUT_25","GPP_NT_VUT_50","GPP_NT_VUT_75","GPP_DT_VUT_REF","GPP_DT_VUT_25","GPP_DT_VUT_50","GPP_DT_VUT_75"
"645",2005001,-7.4,7.5,-0.4541667,0.7041667,-2.070833,7.85,145.1419,45.30488,1,0.313775,0.91425,0,-11.63026,NA,2.593524,NA,0.5,1.66235,0,1.550835,1.661805,1.726778,2.076378,2.007673,2.076378,2.329254,0.7789985,0.1427574,0.4140286,0.778247,0,0,0,0
"646",2005009,-9.2,14.2,-1.880729,0.07213542,-3.634115,4.7125,153.401,38.32288,1,0.2498438,0.856375,0,-22.11537,NA,2.196509,NA,0.5,0.936287,0.3802083,0.8927742,0.9281766,0.9363485,1.965126,1.902755,1.965126,2.194234,1.301293,0.8746911,1.032661,1.300356,0,0,0,0
"647",2005017,-23.5,-6.9,-14.3776,-12.4763,-16.83255,1.75,165.2229,93.30213,1,0.5653848,0.574875,0,22.84674,NA,2.901571,NA,0.5,0.6203665,0.8177084,0.6149267,0.6190375,0.6355582,0.9516791,0.9420645,0.9564757,0.994103,0.381753,0.3100295,0.3297089,0.3776691,0,0,0,0
"648",2005025,-20,2,-8.522917,-6.442708,-10.43021,0.75,180.3365,120.6699,1,0.6672076,1.707625,0,22.83775,NA,4.765576,NA,0.5,0.6902429,0.9739583,0.6681216,0.6815935,0.698381,0.727829,0.7157887,0.7309785,0.7414759,0.04479308,0.02941354,0.04502245,0.05973515,0.01396121,0.01396121,0.01656438,0.02092476
"649",2005033,-6.1,10.8,2.279687,4.671094,0.5023437,0.9,198.3676,112.5529,1,0.5691656,3.726875,0,4.580046,NA,4.891346,NA,0.5,0.8484044,0.9687499,0.8215871,0.843038,0.8595184,0.8659654,0.8605725,0.875628,0.8981647,0.03239292,0.01785207,0.03335845,0.05349255,0.09631874,0.07328672,0.09407966,0.0969138
"650",2005041,-9.3,10,-0.9567708,0.5966146,-2.940885,6.1,218.8469,96.368,1,0.4357388,1.370875,0,7.587318,NA,12.80258,NA,0.5,1.199256,0.8802084,1.161705,1.193908,1.20429,1.161965,1.151788,1.162367,1.176032,-0.007934375,-0.053874,-0.02336863,0.01621352,0.05550315,0.05479,0.05530728,0.05557941
"651",2005049,-15.5,-0.3,-6.8375,-5.15625,-8.9,1.4625,241.2334,127.7764,1,0.5297713,1.244625,0,56.95362,NA,15.86642,NA,0.5,1.186031,0.953125,1.154192,1.179508,1.196325,1.058095,1.044232,1.066761,1.087418,-0.1080093,-0.1214056,-0.1071794,-0.09761609,0.05334693,0.04806563,0.05643267,0.05805663
"652",2005057,-12.5,1.8,-6.022917,-4.142708,-7.967708,2.1,264.9459,147.7505,1,0.5558747,1.527125,0,48.82593,NA,11.63703,NA,0.5,1.095397,0.9895833,1.08387,1.094263,1.106374,0.9076815,0.8890058,0.9076815,0.9327268,-0.1842837,-0.1998229,-0.1831299,-0.1693582,0.02108648,0.0209303,0.02144907,0.02173941
"653",2005065,-16.8,8.7,-3.915625,-2.082812,-6.195313,5.4125,289.3965,117.0623,1,0.405432,1.23125,0,27.66549,NA,7.562439,NA,0.5,1.206081,0.9010415,1.199915,1.205547,1.230679,0.9710415,0.9617773,0.9741465,0.9943024,-0.2284878,-0.2507119,-0.2327646,-0.2145302,0,0,0,0
"654",2005073,-8.8,7.4,-0.01822917,2.140885,-2.265365,0,314.0216,214.5569,1,0.6852935,3.059875,0,76.04959,NA,16.41991,NA,0.5,1.331054,0.9687499,1.29739,1.331153,1.379941,1.167819,1.171381,1.257134,1.322295,-0.1208773,-0.1199344,-0.0770486,-0.05124859,0.04222056,0.04526795,0.1005849,0.1050182
"655",2005081,-5.8,8.5,1.980208,3.777604,0.04635417,8.6,338.3018,151.5098,1,0.4494603,2.6195,0,35.97634,NA,8.083048,NA,0.5,0.8723538,0.96875,0.8652793,0.8755173,0.9150949,0.9059866,0.9054332,0.932831,1.045098,0.01648481,0.0353194,0.06264716,0.1253858,0.2841667,0.3051117,0.7267751,0.7613036
"656",2005089,-0.5,19.7,6.443229,9.396615,4.071615,6.175,361.7756,175.9144,1,0.4867365,3.96675,0,49.22886,NA,13.25319,NA,0.5,0.7422649,0.9739583,0.719141,0.7374793,0.7450056,1.389311,1.362204,1.394874,1.417089,0.6371767,0.6363124,0.6606084,0.6882226,0.6197078,0.6349259,0.7931624,0.8817487
"657",2005097,-2.5,18.6,7.563026,10.34401,4.862763,0.55,384.0434,262.023,1,0.6811508,6.107125,0,104.6342,NA,22.05047,NA,0.5,0.3594773,0.9427083,0.3457206,0.3697256,0.3959188,1.316598,1.26261,1.295923,1.328526,0.910294,0.8931233,0.9284869,0.9549526,1.088952,1.053961,1.108132,1.129227
"658",2005105,-1.3,25.9,10.76667,14.51458,6.814583,0.7125,404.7644,294.1195,1,0.7270007,9.880875,0,119.2866,NA,25.12168,NA,0.5,0.1636098,0.4947917,0.1555948,0.1679671,0.1843045,1.117557,1.050986,1.084783,1.134246,0.9731136,0.8886542,0.9182305,0.9562673,1.536898,1.31185,1.536856,1.577725
"659",2005113,1.9,17.7,8.766667,10.82708,6.508333,11.25,423.6505,164.0709,1,0.3868545,3.17475,0,54.3969,NA,25.76035,NA,0.5,0.717682,0.2395833,0.6517891,0.7141683,0.7212071,1.236445,1.171372,1.219146,1.249503,0.5426017,0.4695116,0.5047435,0.5736013,1.447064,1.049095,1.447028,1.521211
"660",2005121,0,13.5,6.588021,8.51276,4.47526,3.3875,440.4589,167.253,1,0.380156,3.43575,0,53.9894,NA,29.13497,NA,0.5,0.2002465,0.9062501,0.1897379,0.1986775,0.2038681,1.432471,1.364641,1.428251,1.441688,1.241721,1.176604,1.227643,1.24511,1.80296,1.708764,1.81354,1.832283
"661",2005129,0.8,23.6,11.25522,14.15267,8.327609,0.1875,454.9848,250.2556,1,0.5512903,5.200125,0,98.04111,NA,23.51888,NA,0.5,0.7344505,0.984375,0.6982679,0.7306238,0.7593903,2.866791,2.765382,2.847625,2.878245,2.16073,2.040636,2.109927,2.153056,2.572404,2.073422,2.475283,2.668823
"662",2005137,3.8,16.2,8.790625,10.50781,7.089063,4.7375,467.0562,200.0292,1,0.4293103,3.536125,0,65.87104,NA,22.85009,NA,0.5,-0.2559979,0.984375,-0.2868316,-0.2432859,-0.1676745,2.522549,2.500711,2.523168,2.570807,2.809929,2.713204,2.763044,2.804236,2.945683,2.896311,2.98286,3.048104
"663",2005145,4.9,21.1,11.85626,13.61563,10.40938,3.975,476.5296,168.1902,1,0.3526358,2.908625,0,39.8414,NA,30.72871,NA,0.5,0.1356245,0.6927084,0.1268331,0.1428374,0.2060568,2.933656,2.929088,2.949702,3.012122,2.800794,2.748126,2.79689,2.836412,3.864593,3.575896,3.831196,3.869839
"664",2005153,10,29,19.19219,22.2711,16.30235,6.125,483.2923,285.7238,1,0.5912796,7.31125,0,72.21515,NA,60.08232,NA,0.5,-0.3740128,0.07291666,-0.5212296,-0.3863115,-0.3307375,4.099125,4.093149,4.141221,4.198879,4.537349,4.450725,4.51207,4.675702,5.601201,5.344265,5.579895,5.632529
"665",2005161,7.6,28.8,17.86146,20.06198,15.95573,4.8125,487.2625,173.9888,1,0.357185,2.756625,0,28.70965,NA,49.14123,NA,0.5,-1.54503,0,-1.641159,-1.563193,-1.399052,4.6676,4.645296,4.693017,4.818953,6.146435,6.098808,6.20491,6.387005,6.17129,6.090287,6.185822,6.282724
"666",2005169,8.8,29.4,17.46146,20.12448,14.56198,0.375,488.3972,293.7892,1,0.6015453,6.923375,0,40.18968,NA,81.90421,NA,0.5,-3.837571,0,-4.144113,-3.971406,-3.83342,5.358859,5.344258,5.365679,5.582645,9.522431,9.184674,9.343294,9.499147,8.037265,7.722106,8.030974,8.142452
"667",2005177,11.9,30.7,20.66355,23.01302,18.80677,7.2625,486.6934,222.969,1,0.4582329,4.359375,0,15.49684,NA,72.21699,NA,0.5,-5.343519,0,-5.537269,-5.356346,-5.171618,6.39358,6.37704,6.39828,6.662293,11.67583,11.57211,11.80512,12.03174,7.955534,7.803592,8.048549,8.141399
"668",2005185,11.3,28.8,18.41042,20.62396,16.31771,6.6125,482.1923,199.607,1,0.4139487,5.236625,0,-8.261257,NA,66.14396,NA,0.5,-3.706109,0.5416666,-3.880396,-3.724063,-3.616324,6.855124,6.820011,6.849698,7.172906,10.55239,10.48902,10.57458,10.75828,7.965744,7.796586,8.134616,8.205629
"669",2005193,16.101,28.4,21.6599,23.50495,20.30501,4,474.9742,180.5456,1,0.3799879,4.305125,0,21.44611,NA,56.84009,NA,0.5,-3.513091,0.8802083,-3.975217,-3.557583,-3.373035,8.243018,8.031884,8.071288,8.258054,11.50072,11.4267,11.60514,12.02195,10.33438,10.19089,10.43785,10.86685
"670",2005201,14.8,29.1,21.73021,23.9276,19.43385,3.35,465.1559,289.797,1,0.6230349,7.315375,0,14.77764,NA,99.10516,NA,0.5,-8.138074,0.7708334,-8.771095,-8.323349,-8.034566,6.910102,6.31412,6.763585,6.978377,14.53195,14.56505,15.03581,15.52781,12.34518,12.21271,12.836,13.18488
